libxpm4:amd64	1:3.5.17-1build3	amd64	ii 
libxrandr2:amd64	2:1.5.4-1build1	amd64	ii 
libxrender1:amd64	1:0.9.12-1build1	amd64	ii 
libxres1:amd64	2:1.2.1-1build2	amd64	ii 
libxshmfence1:amd64	1.3.3-1build1	amd64	ii 
libxss1:amd64	1:1.2.3-1build4	amd64	ii 
libxt6t64:amd64	1:1.2.1-1.3build1	amd64	ii 
libxtables12:amd64	1.8.11-2ubuntu3	amd64	ii 
libxtst6:amd64	2:1.2.5-1build1	amd64	ii 
libxv1:amd64	2:1.0.13-1	amd64	ii 
libxxf86dga1:amd64	2:1.1.5-1build2	amd64	ii 
libxxf86vm1:amd64	1:1.1.4-2	amd64	ii 
libxxhash0:amd64	0.8.3-2build1	amd64	ii 
libyaml-0-2:amd64	0.2.5-2build3	amd64	ii 
libzstd1:amd64	1.5.7+dfsg-3	amd64	ii 
linux-libc-dev:amd64	7.0.0-22.22	amd64	ii 
linux-sysctl-defaults	4.15ubuntu5	all	ii 
locales	2.43-2ubuntu2	all	ii 
login	1:4.16.0-2+really2.41.3-3ubuntu2	amd64	ii 
login.defs	1:4.17.4-2ubuntu3	all	ii 
logrotate	3.22.0-1build1	amd64	ii 
logsave	1.47.2-3ubuntu4	amd64	ii 
lsb-release	12.1-2build1	all	ii 
lshw	02.19.git.2021.06.19.996aaad9c7-2.1ubuntu3	amd64	ii 
lsof	4.99.4+dfsg-2build2	amd64	ii 
lto-disabled-list	79	all	ii 
luit	2.0.20250912-1	amd64	ii 
make	4.4.1-3	amd64	ii 
man-db	2.13.1-1build1	amd64	ii 
manpages	6.17-1	all	ii 
manpages-dev	6.17-1	all	ii 
mawk	1.3.4.20260129-1	amd64	ii 
media-types	14.0.0build1	all	ii 
mesa-libgallium:amd64	26.0.3-1ubuntu1	amd64	ii 
mesa-vulkan-drivers:amd64	26.0.3-1ubuntu1	amd64	ii 
motd-news-config	14ubuntu6.1	all	ii 
mount	2.41.3-3ubuntu2	amd64	ii 
nano	8.7.1-1	amd64	ii 
ncurses-base	6.6+20251231-1	all	ii 
ncurses-bin	6.6+20251231-1	amd64	ii 
ncurses-term	6.6+20251231-1	all	ii 
net-tools	2.10-2ubuntu1	amd64	ii 
netbase	6.5build1	all	ii 
netcat-openbsd	1.234-1	amd64	ii 
netplan-generator	1.2-1ubuntu5	amd64	ii 
netplan.io	1.2-1ubuntu5	amd64	ii 
networkd-dispatcher	2.2.4-1.1ubuntu1	all	ii 
node-abbrev	1.1.1+~1.1.2-1	all	ii 
node-acorn	8.16.0+ds+~cs25.18.7-4	all	ii 
node-agent-base	7.1.4~0~2025070717+~cs15.2.7-1build1	all	ii 
node-ajv	8.17.1~ds+~3.0.1+~3.1.0-4build1	all	ii 
node-ajv-keywords	5.1.0-4	all	ii 
node-ampproject-remapping	2.2.0+~cs5.15.37-1	all	ii 
node-ansi-escapes	5.0.0+really.4.3.1-1	all	ii 
node-ansi-regex	6.2.2+~cs4.0.2-1build3	all	ii 
node-ansi-styles	6.2.3-1	all	ii 
node-anymatch	3.1.3+~cs8.0.6-1	all	ii 
node-aproba	2.1.0-1	all	ii 
node-archy	1.0.0-7	all	ii 
node-are-we-there-yet	4.0.2+~1.1.2-1	all	ii 
node-argparse	2.0.1-3	all	ii 
node-arrify	2.0.1-3	all	ii 
node-assert	2.0.0+~cs3.9.8-2	all	ii 
node-async	3.2.6+dfsg-3	all	ii 
node-async-each	1.0.3-3	all	ii 
node-auto-bind	4.0.0-2	all	ii 
node-babel-helper-define-polyfill-provider	0.3.3~0~20220913+ds1-1	all	ii 
node-babel-plugin-add-module-exports	1.0.4+dfsg1~cs5.8.0-4	all	ii 
node-babel-plugin-lodash	3.3.4+~cs2.0.1-8build1	all	ii 
node-babel-plugin-polyfill-corejs2	0.3.3~0~20220913+ds1-1	all	ii 
node-babel-plugin-polyfill-corejs3	0.6.0~0~20220913+ds1-1	all	ii 
node-babel-plugin-polyfill-regenerator	0.4.1~0~20220913+ds1-1	all	ii 
node-babel7	7.20.15+ds1+~cs214.269.168-16	all	ii 
node-babel7-runtime	7.20.15+ds1+~cs214.269.168-16	all	ii 
node-balanced-match	2.0.0-1	all	ii 
node-base	3.0.0-3	all	ii 
node-base64-js	1.5.1+dfsg+~1.3.0-3	all	ii 
node-binary-extensions	2.2.0-2	all	ii 
node-brace-expansion	2.0.1+~1.1.0-2	all	ii 
node-braces	3.0.3+~3.0.5-1	all	ii 
node-browserslist	4.28.1+~cs8.14.48-1	all	ii 
node-builtins	5.0.1-1	all	ii 
node-cacache	17.0.3+ds1+~cs8.2.7-3	all	ii 
node-cache-base	4.0.2-2	all	ii 
node-camelcase	7.0.0-4	all	ii 
node-caniuse-lite	1.0.30001780+dfsg+~1.0.5-1	all	ii 
node-chalk	5.6.2+dfsg-5build3	all	ii 
node-chokidar	3.6.0-5	all	ii 
node-chownr	3.0.0-2	all	ii 
node-chrome-trace-event	1.0.3-2	all	ii 
node-ci-info	4.4.0+~cs8.2.0-3build3	all	ii 
node-cjs-module-lexer	1.2.3+dfsg-1	all	ii 
node-cli-boxes	3.0.0-1build2	all	ii 
node-cli-cursor	4.0.0-4	all	ii 
node-cli-table	0.3.11+~cs0.13.4-3	all	ii 
node-cli-truncate	2.1.0-5	all	ii 
node-cliui	7.0.4+repack+1+~cs1.4.2-2	all	ii 
node-clone	2.1.2+~2.1.4-1	all	ii 
node-clone-deep	4.0.1+~cs7.0.2-1	all	ii 
node-collection-visit	1.0.0-4	all	ii 
node-color-convert	2.0.1+~cs2.0.0-2	all	ii 
node-color-name	1.1.4+~1.1.1-2	all	ii 
node-colors	1.4.0-4build1	all	ii 
node-columnify	1.6.0+~1.5.4-1	all	ii 
node-commander	14.0.3-7	all	ii 
node-commondir	1.0.1+~1.0.0-1	all	ii 
node-component-emitter	1.3.0+~1.2.11-2	all	ii 
node-concat-stream	2.0.0+~2.0.3-1	all	ii 
node-console-control-strings	1.1.0-3	all	ii 
node-convert-source-map	2.0.0+~2.0.3-2	all	ii 
node-copy-concurrently	1.0.5-11	all	ii 
node-core-js	3.33.2-1build2	all	ii 
node-core-js-compat	3.33.2-1build2	all	ii 
node-core-js-pure	3.33.2-1build2	all	ii 
node-core-util-is	1.0.3-1	all	ii 
node-corepack	0.24.0-5build1	all	ii 
node-coveralls	3.1.1-4	all	ii 
node-css-loader	6.8.1+~cs14.0.17-2	all	ii 
node-css-selector-tokenizer	0.8.0+~cs4.8.3-1	all	ii 
node-data-uri-to-buffer	6.0.2~0~2025070717+~cs15.2.7-1build1	all	ii 
node-debbundle-es-to-primitive	1.2.1+~cs9.7.25-2	all	ii 
node-debug	4.4.3+~4.1.13-1	all	ii 
node-decamelize	4.0.0-2	all	ii 
node-decompress-response	6.0.0-3	all	ii 
node-deep-equal	2.2.3+~cs43.15.94-1	all	ii 
node-deep-is	0.1.4-1	all	ii 
node-defaults	1.0.4+~1.0.3-1	all	ii 
node-define-properties	1.2.1+~cs2.2.3-1	all	ii 
node-define-property	2.0.2+really+2.0.2-3	all	ii 
node-defined	1.0.1+~1.0.2-1	all	ii 
node-del	7.1.0-2	all	ii 
node-delegates	1.0.0-3	all	ii 
node-depd	2.0.0-2	all	ii 
node-diff	5.0.0~dfsg+~5.0.1-6	all	ii 
node-doctrine	3.0.0-4	all	ii 
node-electron-to-chromium	1.5.322-1	all	ii 
node-encoding	0.1.13-2	all	ii 
node-enhanced-resolve	5.15.0-1	all	ii 
node-envinfo	7.11.0+~cs14.3.0-7build1	all	ii 
node-err-code	2.0.3+dfsg-3	all	ii 
node-errno	1.0.0-3	all	ii 
node-error-ex	1.3.4-1	all	ii 
node-es-abstract	1.20.4+~cs26.27.47-2	all	ii 
node-es-module-lexer	1.1.0+dfsg-3	all	ii 
node-es6-error	4.1.1-5	all	ii 
node-escape-string-regexp	4.0.0-2	all	ii 
node-escodegen	2.1.0+dfsg+~0.0.10-2	all	ii 
node-eslint-scope	7.1.1+~3.7.4-1	all	ii 
node-eslint-utils	3.0.0-4	all	ii 
node-eslint-visitor-keys	3.3.0+~1.0.0-2	all	ii 
node-espree	9.4.1~dfsg-2	all	ii 
node-esprima	4.0.1+ds+~4.0.3-2	all	ii 
node-esquery	1.4.2~ds-2	all	ii 
node-esrecurse	4.3.0-2	all	ii 
node-estraverse	5.3.0+ds+~5.1.1-1	all	ii 
node-esutils	2.0.3+~2.0.2-2	all	ii 
node-events	3.3.0+~3.0.3-1	all	ii 
node-execa	8.0.1+dfsg1+~cs12.0.0-1build2	all	ii 
node-fancy-log	1.3.3+~cs1.3.1-2	all	ii 
node-fast-deep-equal	3.1.3-3	all	ii 
node-fast-levenshtein	2.0.6+ds-3	all	ii 
node-fetch	3.3.2+~cs11.4.11-3	all	ii 
node-file-entry-cache	6.0.1+~3.0.4+~2.0.0+~1.0.0+~2.0.1-5	all	ii 
node-fill-range	7.1.1+~7.0.3-1	all	ii 
node-find-cache-dir	3.3.2+~3.2.1-1	all	ii 
node-find-up	6.3.0-8	all	ii 
node-flat-cache	3.0.4~6.0.1+~3.0.4+~2.0.0+~1.0.0+~2.0.1-5	all	ii 
node-flatted	3.4.2~ds-1	all	ii 
node-for-in	1.0.2-4	all	ii 
node-for-own	1.0.0-3	all	ii 
node-foreground-child	4.0.3-1	all	ii 
node-fs-readdir-recursive	1.1.0+~1.1.3-1	all	ii 
node-fs-write-stream-atomic	1.0.10-6	all	ii 
node-function-bind	1.1.2+~cs2.1.14-2	all	ii 
node-functional-red-black-tree	1.0.1+20181105-8	all	ii 
node-gauge	4.0.4-2	all	ii 
node-get-caller-file	2.0.5+~cs1.1.1-4	all	ii 
node-get-stream	8.0.1-11	all	ii 
node-get-value	1:3.0.1-4	all	ii 
node-glob	10.3.6+~cs0.4.15-8build1	all	ii 
node-glob-parent	6.0.2+~5.1.3-1	all	ii 
node-globals	13.23.0-1	all	ii 
node-globby	13.1.3+~cs16.25.40-4	all	ii 
node-got	11.8.5+~cs58.13.36-6	all	ii 
node-graceful-fs	4.2.11-1	all	ii 
node-growl	1.10.5-4	all	ii 
node-gyp	12.1.0+~6.1.0-3	all	ii 
node-has-flag	5.0.1-1	all	ii 
node-has-unicode	2.0.1-5	all	ii 
node-has-value	2.0.2-4	all	ii 
node-has-values	2.0.1-4	all	ii 
node-hosted-git-info	9.0.2-1build1	all	ii 
node-http-proxy-agent	7.0.2~0~2025070717+~cs15.2.7-1build1	all	ii 
node-https-proxy-agent	7.0.6~0~2025070717+~cs15.2.7-1build1	all	ii 
node-iconv-lite	0.6.3-3	all	ii 
node-icss-utils	5.1.0+~5.1.2-1	all	ii 
node-ieee754	1.2.1-3	all	ii 
node-iferr	1.0.2+~1.0.4-1	all	ii 
node-ignore	5.2.1-1	all	ii 
node-imurmurhash	0.1.4+dfsg+~0.1.1-2	all	ii 
node-indent-string	4.0.0-2	all	ii 
node-inherits	2.0.4-6	all	ii 
node-ini	3.0.1-2	all	ii 
node-interpret	2.2.0-3	all	ii 
node-ip	2.0.1+~1.1.3-3	all	ii 
node-ip-regex	4.3.0+~4.1.1-1	all	ii 
node-is-arrayish	0.3.4-1	all	ii 
node-is-binary-path	2.1.0-5	all	ii 
node-is-buffer	2.0.5-2	all	ii 
node-is-descriptor	3.0.0-2	all	ii 
node-is-extendable	1.0.1-3	all	ii 
node-is-extglob	2.1.1-5	all	ii 
node-is-glob	4.0.3-2	all	ii 
node-is-number	7.0.0-4	all	ii 
node-is-path-cwd	2.2.0-2	all	ii 
node-is-path-inside	3.0.3-2	all	ii 
node-is-plain-obj	3.0.0-2	all	ii 
node-is-plain-object	5.0.0-8	all	ii 
node-is-primitive	3.0.1-3	all	ii 
node-is-stream	3.0.0-5	all	ii 
node-is-windows	1.0.2+~cs1.0.0-1	all	ii 
node-isarray	2.0.5-4	all	ii 
node-isexe	2.0.0+~2.0.1-5	all	ii 
node-isobject	4.0.0-2	all	ii 
node-istanbul	0.4.5+repack10+~cs98.25.59-7	all	ii 
node-jest-debbundle	29.6.2~ds3+~cs73.45.28-3build3	all	ii 
node-jest-worker	29.6.2~ds3+~cs73.45.28-3build3	all	ii 
node-js-tokens	8.0.0-2	all	ii 
node-js-yaml	4.1.1+dfsg+~4.0.9-1	all	ii 
node-jsesc	3.0.2+~3.0.1-1	all	ii 
node-json-buffer	3.0.1+~3.0.2-1	all	ii 
node-json-parse-better-errors	1.0.2+~cs3.3.1-3	all	ii 
node-json-schema	0.4.0+~7.0.15-1	all	ii 
node-json-schema-traverse	1.0.0-3	all	ii 
node-json-stable-stringify	1.0.2+repack1+~cs1.0.34-2	all	ii 
node-json5	2.2.3+dfsg-3	all	ii 
node-jsonify	0.0.1-1	all	ii 
node-jsonparse	1.3.1-10	all	ii 
node-kind-of	6.0.3+dfsg-2	all	ii 
node-lcov-parse	1.0.0+20170612git80d039574ed9-7	all	ii 
node-levn	0.4.1+dfsg-2	all	ii 
node-llhttp	9.3.3~really9.3.0+~cs12.11.8-3build1	all	ii 
node-loader-runner	4.3.1-1	all	ii 
node-locate-path	7.1.1-2	all	ii 
node-lodash	4.17.23+dfsg-1	all	ii 
node-lodash-packages	4.17.23+dfsg-1	all	ii 
node-log-driver	1.2.7+git+20180219+bba1761737-8	all	ii 
node-long	5.2.3-3	all	ii 
node-lowercase-keys	2.0.0-2	all	ii 
node-lru-cache	10.0.1-3	all	ii 
node-make-dir	3.1.0-3	all	ii 
node-map-visit	1.0.0-4	all	ii 
node-memfs	3.4.12+~cs1.0.3-1	all	ii 
node-memory-fs	0.5.0+~0.3.3-2	all	ii 
node-merge-stream	2.0.0+~1.1.2-2	all	ii 
node-micromatch	4.0.8+~4.0.10-2	all	ii 
node-mime	4.1.0+dfsg+~cs8.97.10-6build5	all	ii 
node-mime-types	3.0.2+~3.0.1-1	all	ii 
node-mimic-fn	4.0.0-6	all	ii 
node-mimic-response	3.1.0-9	all	ii 
node-minimatch	9.0.3-6	all	ii 
node-minimist	1.2.8+~cs5.3.5-1	all	ii 
node-minipass	5.0.0+~cs13.3.24-1build1	all	ii 
node-mixin-deep	2.0.1-3	all	ii 
node-mkdirp	2.1.6+~cs5.2.1-5	all	ii 
node-move-concurrently	1.0.1-7	all	ii 
node-ms	2.1.3+~cs0.7.31-3	all	ii 
node-mute-stream	0.0.8+~0.0.1-3	all	ii 
node-n3	1.16.3+~1.2.3+~1.10.4-3	all	ii 
node-negotiator	0.6.3+~0.6.1-1	all	ii 
node-neo-async	2.6.2+~cs3.0.0-3	all	ii 
node-nopt	9.0.0-1build1	all	ii 
node-normalize-package-data	8.0.0+~2.4.4-3build1	all	ii 
node-normalize-path	3.0.0+~3.0.2-1	all	ii 
node-npm-bundled	2.0.1-2	all	ii 
node-npm-package-arg	10.0.0+~3.0.0-2	all	ii 
node-npm-run-path	5.1.0+~4.0.0-9	all	ii 
node-npmlog	7.0.1+~4.1.4-1	all	ii 
node-object-assign	4.1.1-7	all	ii 
node-object-inspect	1.12.2+~cs1.8.1-1	all	ii 
node-object-visit	1.0.1-5	all	ii 
node-once	1.4.1-1	all	ii 
node-opener	1.5.2+~1.4.3-1	all	ii 
node-optimist	0.6.1+~0.0.30-2	all	ii 
node-optionator	0.9.1+dfsg+~cs1.2.3-1	all	ii 
node-osenv	0.1.5+~0.1.3-1	all	ii 
node-p-cancelable	2.1.1-1	all	ii 
node-p-limit	4.0.0+~cs4.0.0-5	all	ii 
node-p-locate	6.0.0-14	all	ii 
node-p-map	4.0.0+~3.1.0+~3.0.1-2	all	ii 
node-parse-json	5.2.0+~cs5.1.7-2	all	ii 
node-pascalcase	1.0.0-1	all	ii 
node-path-dirname	1.0.2-2	all	ii 
node-path-exists	5.0.0-9	all	ii 
node-path-is-absolute	2.0.0-2	all	ii 
node-path-is-inside	1.0.2+~1.0.3-1	all	ii 
node-path-scurry	1.9.2-2	all	ii 
node-path-type	4.0.0-3	all	ii 
node-picocolors	1.1.1-1	all	ii 
node-pify	5.0.0+~cs5.0.1-1	all	ii 
node-pkg-dir	5.0.0-2	all	ii 
node-postcss	8.5.8+~cs9.3.30-1	all	ii 
node-postcss-modules-extract-imports	3.1.0-1	all	ii 
node-postcss-modules-values	4.0.0+~4.0.2-1	all	ii 
node-postcss-value-parser	4.2.0-1	all	ii 
node-prelude-ls	1.2.1+dfsg-3	all	ii 
node-process-nextick-args	2.0.1-3	all	ii 
node-progress	2.0.3-2	all	ii 
node-promise-inflight	1.0.1+~1.0.3-1	all	ii 
node-promise-retry	2.0.1-4	all	ii 
node-promzard	0.3.0-2	all	ii 
node-prr	1.0.1-3	all	ii 
node-punycode	2.3.1+~2.1.4-1	all	ii 
node-quick-lru	6.1.1-4	all	ii 
node-randombytes	2.1.0+~2.0.3-1	all	ii 
node-re2:amd64	1.23.3+~cs1.3.5-1	amd64	ii 
node-read	1.0.7-5	all	ii 
node-read-package-json	5.0.2+~2.0.0-5build1	all	ii 
node-read-pkg	5.2.0-2	all	ii 
node-readable-stream	3.6.0+~cs3.0.0-4build1	all	ii 
node-readdirp	3.6.0-3	all	ii 
node-rechoir	0.8.0+~0.6.4-1	all	ii 
node-regenerate	1.4.2-3	all	ii 
node-regenerate-unicode-properties	10.2.2+ds-2	all	ii 
node-regenerator-runtime	0.15.2+~0.10.8-1	all	ii 
node-regenerator-transform	0.15.2+~0.10.8-1	all	ii 
node-regexpp	3.2.0-7	all	ii 
node-regexpu-core	6.2.0-2build1	all	ii 
node-regjsgen	0.8.0+ds-1	all	ii 
node-regjsparser	0.12.0+ds-2	all	ii 
node-repeat-string	1.6.1+repack-1	all	ii 
node-require-directory	2.1.1+~2.1.7-1	all	ii 
node-require-from-string	2.0.2+~1.2.3-1	all	ii 
node-resolve	1.22.10+~cs5.37.15-1	all	ii 
node-resolve-cwd	3.0.0-2	all	ii 
node-resolve-from	5.0.0+~3.1.0+~3.3.0+~2.0.0-1	all	ii 
node-restore-cursor	4.0.0-4	all	ii 
node-resumer	0.0.0-6	all	ii 
node-retry	0.13.1.+~cs2.19.16-1	all	ii 
node-rimraf	4.4.1-6	all	ii 
node-run-queue	2.0.0-3	all	ii 
node-safe-buffer	5.2.1+~cs2.1.2-3	all	ii 
node-schema-utils	4.2.0~ds-4	all	ii 
node-semver	7.6.1+~7.5.8-2	all	ii 
node-serialize-javascript	7.0.4+~5.0.4-1	all	ii 
node-set-blocking	2.0.0-2	all	ii 
node-set-immediate-shim	2.0.0-2	all	ii 
node-set-value	4.1.0+~4.0.3-1	all	ii 
node-shebang-command	2.0.0-1	all	ii 
node-shebang-regex	3.0.0-2	all	ii 
node-shell-quote	1.8.3+~1.7.5-1	all	ii 
node-signal-exit	4.1.0-8	all	ii 
node-slash	5.1.0-2build1	all	ii 
node-slice-ansi	5.0.0+~cs9.0.0-5	all	ii 
node-source-list-map	2.0.1+dfsg+~0.1.2-1	all	ii 
node-source-map	0.7.0++dfsg2+really.0.6.1-15	all	ii 
node-source-map-support	0.5.21+ds+~0.5.10-2	all	ii 
node-spdx-correct	3.2.0+~3.1.3-1	all	ii 
node-spdx-exceptions	2.5.0-1	all	ii 
node-spdx-expression-parse	4.0.0+~3.0.5-1	all	ii 
node-spdx-license-ids	3.26.0-1	all	ii 
node-sprintf-js	1.1.3+ds1+~1.1.4-2	all	ii 
node-ssri	9.0.1-3	all	ii 
node-stack-utils	2.0.6+~2.0.3-1	all	ii 
node-string-decoder	1.3.0-6	all	ii 
node-string-width	4.2.3+~cs13.2.3-1	all	ii 
node-strip-ansi	7.2.0-1	all	ii 
node-strip-bom	4.0.0-2	all	ii 
node-strip-eof	3.0.0-6	all	ii 
node-strip-json-comments	4.0.0-4	all	ii 
node-supports-color	10.2.2+ds-3	all	ii 
node-tap	16.3.7+ds3+~cs49.5.20-6	all	ii 
node-tap-mocha-reporter	5.0.4+~2.1.0-1	all	ii 
node-tap-parser	13.0.1+~cs4.1.3-4	all	ii 
node-tapable	2.2.1-3	all	ii 
node-tape	5.6.1+~cs8.20.19-5	all	ii 
node-tar	6.2.1+ds1+~cs6.1.13-10	all	ii 
node-terser	5.46.1-4	all	ii 
node-text-table	0.2.0-5	all	ii 
node-through	2.3.8+~cs0.0.33-1	all	ii 
node-time-stamp	2.2.0-2	all	ii 
node-to-fast-properties	3.0.1-3	all	ii 
node-to-regex-range	5.0.1-4	all	ii 
node-tslib	2.4.1-1	all	ii 
node-type-check	0.4.0+dfsg-3	all	ii 
node-typedarray	0.0.7-1	all	ii 
node-undici	7.18.2+dfsg+~cs3.2.0-1build1	all	ii 
node-unicode-canonical-property-names-ecmascript	2.0.1-1	all	ii 
node-unicode-match-property-ecmascript	2.0.0-2	all	ii 
node-unicode-match-property-value-ecmascript	2.2.0+ds-1build1	all	ii 
node-unicode-property-aliases-ecmascript	2.1.0+ds-1	all	ii 
node-union-value	2.0.1-4	all	ii 
node-unique-filename	1.1.1+ds-2	all	ii 
node-unset-value	2.0.1-1	all	ii 
node-util	0.12.5+~1.0.10-2	all	ii 
node-util-deprecate	1.0.2-4	all	ii 
node-uuid	8.3.2+~8.3.4-3	all	ii 
node-v8-compile-cache	2.4.0-4	all	ii 
node-v8flags	3.2.0+~3.1.1-1	all	ii 
node-validate-npm-package-license	3.0.4-3	all	ii 
node-validate-npm-package-name	5.0.0+~4.0.0-1	all	ii 
node-watchpack	2.4.0+~cs2.8.1-1	all	ii 
node-wcwidth.js	1.0.2-2	all	ii 
node-webassemblyjs	1.14.1+dfsg3+~cs1.2.7-2	all	ii 
node-webpack-sources	3.2.3+~3.2.0-2	all	ii 
node-which	2.0.2+~cs1.3.2-5	all	ii 
node-wide-align	1.1.3-4	all	ii 
node-widest-line	3.1.0-2	all	ii 
node-wordwrap	1.0.0-4	all	ii 
node-wrap-ansi	8.0.1+~8.0.1-3	all	ii 
node-wrappy	1.0.2-3	all	ii 
node-write	2.0.0~6.0.1+~3.0.4+~2.0.0+~1.0.0+~2.0.1-5	all	ii 
node-write-file-atomic	7.0.1+~4.0.3-1	all	ii 
node-ws	8.19.0+~cs14.19.1-1	all	ii 
node-xtend	4.0.2-3	all	ii 
node-y18n	5.0.8+~5.0.0-4	all	ii 
node-yallist	4.0.0+~4.0.1-2	all	ii 
node-yaml	2.8.3+~cs0.4.0-1	all	ii 
node-yargs	16.2.0+~16.0.4-7	all	ii 
node-yargs-parser	21.1.1+~21.0.0-4	all	ii 
nodejs	22.22.1+dfsg+~cs22.19.15-1ubuntu1	amd64	ii 
nodejs-doc	22.22.1+dfsg+~cs22.19.15-1ubuntu1	all	ii 
npm	9.2.0~ds3-1	all	ii 
openssh-client	1:10.2p1-2ubuntu3.2	amd64	ii 
openssl	3.5.5-1ubuntu3	amd64	ii 
openssl-provider-legacy	3.5.5-1ubuntu3	amd64	ii 
packagekit	1.3.4-3ubuntu1	amd64	ii 
passwd	1:4.17.4-2ubuntu3	amd64	ii 
pastebinit	1.8.0-1	all	ii 
patch	2.8-2build1	amd64	ii 
pci.ids	0.0~2026.02.12-1	all	ii 
perl	5.40.1-7build1	amd64	ii 
perl-base	5.40.1-7build1	amd64	ii 
perl-modules-5.40	5.40.1-7build1	all	ii 
perl-openssl-defaults:amd64	7build4	amd64	ii 
pinentry-curses	1.3.2-3ubuntu1	amd64	ii 
polkitd	127-2ubuntu1	amd64	ii 
procps	2:4.0.4-9ubuntu1	amd64	ii 
psmisc	23.7-2ubuntu2	amd64	ii 
publicsuffix	20260129.1928-1	all	ii 
python-apt-common	3.1.0ubuntu1	all	ii 
python-babel-localedata	2.17.0-2	all	ii 
python3	3.14.3-0ubuntu2	amd64	ii 
python3-apport	2.34.0-0ubuntu2	all	ii 
python3-apt	3.1.0ubuntu1	amd64	ii 
python3-attr	25.4.0-1build1	all	ii 
python3-autocommand	2.2.2-4	all	ii 
python3-automat	25.4.16-1build1	all	ii 
python3-babel	2.17.0-2	all	ii 
python3-bcrypt	5.0.0-3build1	amd64	ii 
python3-blinker	1.9.0-2build1	all	ii 
python3-certifi	2026.1.4+ds-1	all	ii 
python3-cffi-backend:amd64	2.0.0-3build1	amd64	ii 
python3-chardet	5.2.0+dfsg-2build1	all	ii 
python3-click	8.2.0+0.really.8.1.8-1build1	all	ii 
python3-commandnotfound	23.04.0build1	all	ii 
python3-configobj	5.0.9-1build1	all	ii 
python3-constantly	23.10.4-2build1	all	ii 
python3-cryptography	46.0.5-1ubuntu2	amd64	ii 
python3-dbus	1.4.0-1build2	amd64	ii 
python3-debconf	1.5.92	all	ii 
python3-dev	3.14.3-0ubuntu2	amd64	ii 
python3-distro	1.9.0-1build1	all	ii 
python3-distro-info	1.15	all	ii 
python3-distupgrade	1:26.04.18	all	ii 
python3-doc	3.14.3-0ubuntu2	all	ii 
python3-examples	3.14.3-0ubuntu2	all	ii 
python3-full	3.14.3-0ubuntu2	amd64	ii 
python3-gdbm	3.14.3-0ubuntu2	amd64	ii 
python3-gi	3.56.2-1	amd64	ii 
python3-hamcrest	2.1.0-3	all	ii 
python3-httplib2	0.22.0-1build1	all	ii 
python3-hyperlink	21.0.0-6build1	all	ii 
python3-idna	3.11-1	all	ii 
python3-incremental	24.7.2-4	all	ii 
python3-inflect	7.5.0-1build1	all	ii 
python3-jaraco.context	6.0.1-2	all	ii 
python3-jaraco.functools	4.1.0-1build1	all	ii 
python3-jaraco.text	4.0.0-1build1	all	ii 
python3-jinja2	3.1.6-1build1	all	ii 
python3-json-pointer	2.4-4	all	ii 
python3-jsonpatch	1.32-6	all	ii 
python3-jsonschema	4.19.2-6ubuntu2	all	ii 
python3-jsonschema-specifications	2023.12.1-4	all	ii 
python3-jwt	2.10.1-4ubuntu1	all	ii 
python3-launchpadlib	2.1.0-1build1	all	ii 
python3-lazr.restfulclient	0.14.6-3build1	all	ii 
python3-lazr.uri	1.0.6-7build1	all	ii 
python3-linkify-it	2.0.3-1ubuntu3	all	ii 
python3-markdown-it	3.0.0-3build1	all	ii 
python3-markupsafe	3.0.3-1build1	amd64	ii 
python3-mdurl	0.1.2-1build1	all	ii 
python3-minimal	3.14.3-0ubuntu2	amd64	ii 
python3-more-itertools	10.8.0-1build1	all	ii 
python3-netifaces:amd64	0.11.0-2build7	amd64	ii 
python3-netplan	1.2-1ubuntu5	amd64	ii 
python3-newt:amd64	0.52.25-1ubuntu3	amd64	ii 
python3-oauthlib	3.3.1-1build1	all	ii 
python3-openssl	25.3.0-1ubuntu1	all	ii 
python3-packaging	26.0-1	all	ii 
python3-passlib	1.9.3-1ubuntu1	all	ii 
python3-pip	25.1.1+dfsg-1ubuntu2	all	ii 
python3-pip-whl	25.1.1+dfsg-1ubuntu2	all	ii 
python3-pkg-resources	78.1.1-0.1build1	all	ii 
python3-problem-report	2.34.0-0ubuntu2	all	ii 
python3-pyasn1	0.6.3-1	all	ii 
python3-pyasn1-modules	0.4.1-2build1	all	ii 
python3-pycurl	7.45.7-3build1	amd64	ii 
python3-pygments	2.19.2+dfsg-1	all	ii 
python3-pyparsing	3.3.2-2	all	ii 
python3-referencing	0.36.2-1ubuntu2	all	ii 
python3-requests	2.32.5+dfsg-1ubuntu1	all	ii 
python3-rich	13.9.4-1.2	all	ii 
python3-rpds-py	0.27.1-2ubuntu3	amd64	ii 
python3-serial	3.5-2build1	all	ii 
python3-service-identity	24.2.0-1build1	all	ii 
python3-setuptools	78.1.1-0.1build1	all	ii 
python3-setuptools-whl	78.1.1-0.1build1	all	ii 
python3-software-properties	0.120	all	ii 
python3-systemd	235-1build9	amd64	ii 
python3-tk	3.14.3-0ubuntu2	amd64	ii 
python3-twisted	25.5.0-5	all	ii 
python3-typeguard	4.4.4-2	all	ii 
python3-typing-extensions	4.15.0-2	all	ii 
python3-uc-micro	1.0.3-1build1	all	ii 
python3-update-manager	1:26.04.5	all	ii 
python3-urllib3	2.6.3-1ubuntu1	all	ii 
